customer_tweet_id,customer_text,support_tweet_id,support_text
715646,"@116333 IOS 11.0.2, IPad Pro &amp; IPhone 8 Plus work intermittently with wi-fi.  with AT&amp;T for two days to see why service is bad. Bad Apple",715645,@291238 We'd like to work on your Wi-Fi connection. DM us and we'll get started. https://t.co/GDrqU22YpT
1049058,Tried many times and havent received a code once? Long thing @AppleSupport https://t.co/i8j1jfdTZa,1049057,@367940 Let's work on getting a verification code for you. Is the verification code typically sent to your device? Let us know in DM: https://t.co/GDrqU22YpT
2040103,@AppleSupport any way to check my battery health.,2040102,@603220 We'd like to gather some more information for better troubleshooting. Can you DM us the country you are located in? https://t.co/GDrqU22YpT
2057835,@AppleSupport you’re password reset isn’t working at all.,2057834,@608606 Thanks for reaching out to us. Can you please provide more information about the password reset problem in DM? Thanks. https://t.co/GDrqU22YpT
666609,@AppleSupport Only on cellular even when it says I have full reception and 4G,666607,@278842 We've recently released iOS 11.1.1. Have you had a chance to update to that yet? Let's also check if you have any updates available in your App Store as well.
1352969,"@115858 @AppleSupport Please I want your help
It has been a year I can't make a call because microphone problem and
My SIM card is out of service most of time",1352968,@435536 We’ve received your DM and will continue there shortly. Thank you for your patience.
2000961,Fr this new @115858 update has fried my phone,2000960,@591674 Let's look into this for you. Send us a DM with more details about what you are experiencing to get started. https://t.co/GDrqU22YpT
2185358,"@115858 is there a reason your cameras don’t work? Every time I open my camera to take a picture, it shuts down. Fuck gives? #fixityoufucks",2185357,@640016 We'd be happy to look into this with you. DM us the iPhone your using and the version of the iOS you're currently running to get started. You can find this information by tapping Settings &gt; General &gt; About. https://t.co/GDrqU22YpT
1923131,@AppleSupport It show 11.0.3  Not only does it use battery life at a rapid rate but the screen comes up sideways and at times upside down.,1923133,@184711 When did you update to 11.0.3? Send us a DM and also let us know the country you're in. https://t.co/GDrqU22YpT
1984907,Why do my pictures on my camera roll not download and become blurry and why does my phone not hold a charge? 🤔🤔 @115858,1984906,@587518 We'd like to look into this with you! Join us in DM with your iPhone model and iOS version to get started. https://t.co/GDrqU22YpT
195969,@AppleSupport All apps.,195971,@162101 Thanks for confirming. Meet up with us in DM and we'll take a closer look. https://t.co/GDrqU22YpT
1392740,@AppleSupport why has the new Transformers lost its 4k playback on Apple TV? It's now listed as HD (in the U.K.),1392738,"@443923 Reach out to us via DM, then we can advise you on this from there. https://t.co/GDrqU22YpT"
1751410,Yo @115858 fix this “I️” shit!!,1751408,@527696 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/qODbOsp4wz
1527761,@AppleSupport why is the I️ button broken on my phone for the last three days I️ pay so much money for this shit I️ am so triggered explain,1527760,@474362 We are here to help. DM us your exact iOS version and we can take a look at this. https://t.co/GDrqU22YpT
2095381,"@AppleSupport 
Like seriously? My iPhone 7 is hanging like anything. The Applications aren't responding mostly. Vol reduces on own.",2095380,@619036 We'd be happy to work w/ you on getting that iPhone back up &amp; running. Let us know in DM if you notice this w/ only certain apps. https://t.co/GDrqU22YpT
2590399,@AppleSupport  yo why i keep getting random error codes on certain songs in @115948,2590398,@733719 Hey there. We'd love to help. Can you DM us a couple of screenshots so we can take a look at the errors? We'll meet you there. https://t.co/GDrqU22YpT
2004360,@AppleSupport heavy Battery drain on iOS 11.1 on a iPhone 7. Worst than 11.0.3... why don’t you solve this??,2004359,"@592714 We'd be happy to look this over with you. Please meet us in DM so we may gather information, and better assist. https://t.co/GDrqU22YpT"
1492354,@AppleSupport are y’all going to fix the issue with I️ or nah,1492353,@466562 We've got you today. Check out https://t.co/xU1AGHStV6 for steps to address this concern and DM us if we can help further. https://t.co/GDrqU22YpT
2726989,@115858 why did I pay all this money for a watch when my monthly achievement always glitches out and I never get any of the holiday awards? 🧐,2726988,"@764710 We'd like to help. To start, what version of watchOS are you currently running? Also, which iPhone model is your Apple Watch paired with?"
87097,@AppleSupport My phone no longer works .. The apple sign shows then stops working,455024,"@223011 We'd like to help out. If it won't respond at all, we'd want to use these steps for recovery: https://t.co/iYLZzFD8qZ"
1857919,#ios11 with the latest update still freezes my iPhone 7 Plus screen @AppleSupport I had to restart it,1857918,@555563 We'd like to look into this with you. Send us a DM by clicking on the link below. We'll go from there. https://t.co/GDrqU22YpT
2913314,@115858 can you explain why my phone is buggin out when I’ve had it for less then a year???,2913312,@806478 Thank you for reaching out. We're here to help. What issues are you experiencing? https://t.co/GDrqU22YpT
1454586,@AppleSupport Thanks for your reply. I’ve been already contacted by your EU Apple Support (Ireland). Said Apple can’t do anything. iPhone 5s from 2015,1454588,@457605 Let's meet up in Direct Message so we can look at this further. https://t.co/GDrqU22YpT
1742582,But forreal @115858 fix this whole I️ mess.,1742581,@525654 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
2686803,"Da quando ho #ios11 su iphone6, non funziona più un cazzo. 
Non qualcosina, un cazzo proprio. @115858 @AppleSupport",2686800,@755539 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj
1721799,@AppleSupport 11.0(15A372),1721801,@521024 Thanks! Let's meet up in DM to gather some more information. https://t.co/GDrqU22YpT
822690,"@115858  I was charged over $500 for a subscription that I never signed up for, and you won't refund me.  You don't need to rip people off...",822689,"@315968 Check out this article for help: https://t.co/8sHmV9bTIS
Questions? Contact our iTunes Store folks: https://t.co/SDIe7UiyJN"
2728110,Hey @115858 Why do you have to turn on wifi and bluetooth everytime i disable airplane mode. It’s very frustrating.,2728109,"@764962 Thanks for reaching out to us for support. When you enable airplane mode, it will automatically turn off Bluetooth and Wi-Fi; therefore, when you disable airplane mode, you need to reestablish a connection with Bluetooth and Wi-Fi by turning those features back on."
994716,@AppleSupport 11.0.3 https://t.co/fA0jKR3IMS,994715,@355621 We'd like to continue on this. Please send us a DM so we can gather some info and we'll keep going. https://t.co/GDrqU22YpT
978356,"@AppleSupport Ok, will do. I hope it works as I don’t wont to have to change to #android just too get good #batterylife had #apple forever",978357,"@352038 After the update, check out this link, fully charge your iPhone and monitor the usage for a day or so.
https://t.co/TpjqFp3jxD"
2410324,"@AppleSupport It’s 11.1.1 on an iPhone 6S. About the 10th or 11th attempt, I was finally able to type in Safari. Only thing affected. But OK now.",2410323,"@693003 We're glad to hear that it's working for your now. If the issue returns, reach out to us and we'll do what we can to help."
804886,@AppleSupport Hi! It is the Iphone 7. It it was just updated to iOS 11.0.2. I know a newer update is out. Just not near wifi,804888,"@311812 Thanks. Updating to iOS 11.0.3 would be the next best step to take as it may resolve the issue. If it doesn't, let us know."
430789,@AppleSupport bought 12.9 inch iPad Pro. For some reason Japanese language input with “flick” is disabled. How can I enable it?,430788,@217440 We'd like to hear more about what's going on. DM us about this issue and we'll continue there. https://t.co/GDrqU22YpT
2623644,Hey @AppleSupport how come there is such a drastic change in volume from adjusting level from 6-7 on the iPhone 6+?,2623643,@741185 Thank you for reaching out to us. We'd like to gather information from you to better assist you. Please DM us your current iOS. https://t.co/GDrqU22YpT
2773226,@115858 I switched mobile phone network last Thursday. My apple phone was locked. 5 days on still locked. Does this make me want to purchase another Apple product? No. Poor service.,2773224,@775108 We know how important it is to have a working phone. Can you provide us with the details of your phone being locked? We'll take it from there.
1240100,@AppleSupport I sent a DM,1240101,@410878 Thanks! Be on the lookout for our response. https://t.co/GDrqU22YpT
1370242,@AppleSupport Had a typo in my pre-order email... someone owns that typo iCloud. 😰 Shall I be worried?! Been trying to chat/call  since 7am,1370241,@438951  This typo can be looked into. You'd want to reach out to our Apple Online Sales Support team here: https://t.co/8yjRd1Xo0i
2801508,So done every fix I️ can find but still.... I️ I️ I️ nothing works.... when is @115858 gonna fix this bug???,2801506,"@781526 We've recently released iOS version iOS 11.1.2. This should fix the issue you're seeing. To install this version, make sure to create a backup and update using the steps here: https://t.co/KMmAcUlMLd

Let us know if we can help with anything else!"
1349226,"yes, hello @115858, CAN U STOP SHUTTING DOWN MY PHONE EVERY THREE HRS PLS, ITS ANNOYING!!! thank you :-)",1349225,@434632  We want to help.  Send us a DM letting us know if you are updated to iOS 11.0.3. https://t.co/GDrqU22YpT
588033,@AppleSupport My phone keeps on rebooting.,588035,"@258954 Got it. DM us, and we'll look into this deeper. https://t.co/GDrqU22YpT"
1064954,@AppleSupport @115858 #ios11 losing 1 percent battery every 30 seconds after upgrading my 6s. Please fix it ASAP.,1064953,@371432 Thanks for reaching out. DM the specific iOS version you are using to get started. https://t.co/GDrqU22YpT
2355171,@AppleSupport I am SO tired of seeing this. How can I fix it? https://t.co/jTRnPMsy72,2355170,@604935 We'll be happy to help with your iCloud Keychain. Check out the following article: https://t.co/mfc517ABMQ Do you get this message immediately after entering the verification code? Can you DM us what version of IOS we are working with? https://t.co/GDrqU22YpT
1906425,Been trying to log into my new phone for like half and hour it won't leg me @AppleSupport,1906424,@568030 We'd love to help. What service are you trying to log into? Can you DM us any error message you may be receiving? https://t.co/GDrqU22YpT
2729104,@115858 any chance I can revert to iOS 10.3 every single 11 update is crashing my iPhone 6+ still!!! I want to go back to a time when my phone worked....,2729103,@765175 We are here to help. DM us your device details and we can take a look at this. https://t.co/GDrqU22YpT
284891,@115858 iOS 11 is so bad. Pushing me to actually move to @122609   Missing all calls,284890,@183870 What happens when you receive a call? Let us know in DM and we'll work together to get it sorted. https://t.co/GDrqU22YpT
505174,@AppleSupport it keeps trying to download but dosent ever actually download . It just shows this and then goes back to the + symbol https://t.co/AWMAauiMPV,505176,"@235822 Thanks for sharing that screenshot. Are you connected to cellular data or Wi-Fi, or does it fail over both connections? Have you tried restarting your iPhone yet?"
2300419,@AppleSupport https://t.co/p3tclD0csM &lt; purchased August 2016.,2300421,@667677 Thanks. Let's take a closer look at your options. Send us a DM with the country you're located in to get started. https://t.co/GDrqU22YpT
1841329,".@AppleSupport Latest update 11.0.3 worst ever - glitches, frozen screen-  .  R we supposed 2 run out and buy new model?😖👎🏽👎🏽Fix issues ASAP",1841328,@551808 We want you to be happy with the phone that you have. We'd love to look into this with you. DM us the details. https://t.co/GDrqU22YpT
2027921,@115858 get your shit together. I’m sick of this shit “ I️ “,2027920,@599684 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9 https://t.co/GDrqU22YpT
1714103,also i’m tired of seeing that stupid bug not letting me capitalize the letter “i️” @115858 fix ur shit,1714102,@519088 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
1021563,I am very disapointed about the new #iOS11 battery consumption. #disaster @115858 @AppleSupport 👎🏻,1021562,@361759 Battery life is important. Please send us a DM with the exact iOS 11 version to look further into this. https://t.co/GDrqU22YpT
1104702,Updated my @115858 #Iphone7 and it turned into a #Droid. This update sucks andnothing works right. #iOS11,1104701,"@360535 We want you to enjoy using your iPhone. Give us some details on the behavior your noticing, and we’ll do all we can to help out."
2058331,I am connected to WiFi and NEVER am trying to stream music - only files saved to my actual phone. How do I stop this @AppleSupport ? https://t.co/KUpCJPn56Y,2058329,"@608756 Rest assured, we are here to help. Go to Settings &gt; Music &gt; Cellular Data, what do you see? Is your ""cellular data"" on or off? https://t.co/GDrqU22YpT"
2583095,@115858 so I cannot update/install anything on my phone until my new debit card comes in? Frozen card = frozen phone????,2583094,@732018 We know this must be frustrating. Our iTunes Suport team can help you look into this. Get in touch with them online here: https://t.co/SDIe7UiyJN
1808005,@AppleSupport why does my phone keep corrupting all of my photos since I updated it????,1808004,"@220050 We'd like to explore this with you a little more in DM. Meet us there with some details, and we'll get started. https://t.co/GDrqU22YpT"
2291530,@AppleSupport my phone is trippin. When I hit the home button it loads before giving my pin pad. 🤨,2291527,@665530 Thanks for reaching out. Let us know which iPhone and specific iOS version you are using to get started.
982097,"@AppleSupport We do use RESTRICTIONS and BLOCKED apps.
The problem is she can access these things through allowed apps.
Your restrictions don’t work. 🙁",982099,@352856 Let's continue in DM.  Which country are you located in? https://t.co/GDrqU22YpT
2082312,"Hey @115858 @AppleSupport 
I really hate iOS 11
It’s killing my battery and my apps.",2082311,@615825 That's not the experience we want you to have. DM us using the link below. We'll work together from there. https://t.co/GDrqU22YpT
2068394,@115858 how do you uninstall the iOS 8? This is BS. My brand new phone is a piece of shit now,2068393,@611671 Please meet up with us in DM so we can investigate any issues you're experiencing. You can reach us at the link below. https://t.co/GDrqU22YpT
1931954,@AppleSupport sort your update OUT! Driving me insane 😡😤,1931953,"@574909 Hi, we're here to help. Send us a DM and tell us more about what you're experiencing. We'll continue there. https://t.co/GDrqU22YpT"
1368821,Dear @AppleSupport this has been an issue all day... 1) It’s not the WiFi I’ve tried other devices 2) I’ve rebooted 3) same issue with @115948 4) what’s going on?! https://t.co/JS07wKjN5Q,1368818,@438615 We'd like to look into this. Can you tell us which iOS version you're on? Settings &gt; General &gt; About will have that information.
2142367,why is my iphone showing “A ?” all the time in people’s texts tweets instagrams etc @115858 help https://t.co/Odc4IOx7he,2142366,@629915 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
629721,"@AppleSupport Since the High Sierra update, my iMac crashed almost every week, since yesterday it was every 5 minutes and today it won’t start. And I don’t have a backup, there is a way to do one?",629720,@269181 We want to help. Send us a DM and we'll go from there. https://t.co/GDrqU22YpT
1659206,"@AppleSupport my iPhone X display went black. Phone still works, I get notifications phone calls and text messages. Activity not syncing",1659204,@506226  This isn't expected behavior. Please allow us to help. Did you try restarting it? Send us a DM. https://t.co/GDrqU22YpT
1212336,@AppleSupport annoyed by my iPhone 7 and it’s inability to connect to Blue Tooth and WiFi at times #Frustrating,1212335,@404549 We're here to help. Let's take this to DM so we can better assist you. https://t.co/GDrqU22YpT
489689,@AppleSupport Thanks! I'm trying to update in my phone connected to wifi and it keeps saying error.,489691,@231631 Thank you. Does this happen on multiple Wi-Fi networks? How much space is available on the device (Settings &gt; General &gt; About)? Is the error coming up when attempting to download the update or install the update? Respond in DM. We'll continue there. https://t.co/GDrqU22YpT
1639021,"@AppleSupport Yahoo mail doesn’t work with IOS 11 (iphone 6s)

IOS 11 is sucks! 👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻 https://t.co/C79XXyQp12",1639019,@501175 Thanks for reaching out. We'd like to help! What's your exact iOS version? You can check in Settings &gt; General &gt; About.
1352961,@115858 you need to update iOS immediately. My phone got off automatically plus there r lot of lags happening,1352960,"@435532 Let's check into this together. What model iPhone are you using, and what is the iOS version number? Let us know in DM."
1638936,@AppleSupport hello - are Macs affected by the WPA2 WIFI KRAK  vulnerability and will you be providing a firmware update?,1638934,@501150 Thanks for reaching out to us for support. We would love to help you. Are you having problems with your Wi-Fi password on your Mac?
2683826,@AppleSupport It is visible at all times,2683828,"@754857 Thanks. Has your iPhone been restarted recently? If not, let's please do that."
874928,"@AppleSupport Hi there, it sits like this and yes there is the same results for both. https://t.co/eVJZSmD6eh",874927,"@327719 If you choose Today or Games or Apps instead of Updates, do you get the same thing? Are Time and Date set correctly (Settings)?"
561753,@AppleSupport hey. Just updated to 11.2 but cannot find the settings for it anywhere. In wallet or settings,561752,@251453 We'll be happy to help you with any questions you may have about your iPhone. Which feature are you looking for?
408823,@115858 this new update got my phone all kinds of fucked up! 🤦🏾‍♂️😤,408822,@212461 We'd be happy to help. Send us a DM and we can start there. https://t.co/GDrqU22YpT
1339735,@sprintcare @432495 @431551 @115858 @115714 that’s not the issue. I’ve been charged 3 x. To have one say it’s being reserved and the other two nothing. I didn’t even know,1339733,"@432494 Please visit: https://t.co/8gHzWPeVn5
You will find the contact number or you can choose to chat with a sales team member."
1480735,@AppleSupport Will the Munsters sea 1 still be on sale for $4.99 until tomorrow? I don’t want to miss the sale. Thanks,1484142,@463821 Great question!  Feel free to reach out to our iTunes support team for assistance at: https://t.co/SDIe7UiyJN
1811404,@AppleSupport y’all got me fucked up with this update! Harassed me to update my phone and now I have hella glitches 😒!,1811403,@544215  We expect your device to run smooth just as you do. We'd like to help. Can you let us know the device model? Send us a DM. https://t.co/GDrqU22YpT
242873,@AppleSupport Thanks. No other devices are used or paired with this MacBookPro except for Magic Mouse.,242875,"@173686 You're welcome! Let's move to DM, and we'll continue working there. https://t.co/GDrqU22YpT"
284429,@AppleSupport Then i went into the settings removed old finger prints tried adding new ones but thats not working as well..,284431,@183744 Do you receive an error when you try to add a new fingerprint? Please send us a DM. https://t.co/GDrqU22YpT
2010421,@AppleSupport when will this whole “I” being typed as “I️” thing be fixed?,2010420,"@594491 We're on it. For now, check out https://t.co/xU1AGHStV6 for steps to address this concern and DM us if we can help further. https://t.co/GDrqU22YpT"
2420752,"Même problème. Réveillée 1h trop tôt et le calendrier a changé l’heure de certains de mes rdv, je vais devoir tout vérifier @AppleSupport https://t.co/4fq8oSA8tj",2420751,@389154 We offer support via Twitter in English. Contact an Advisor for help in your preferred language here: https://t.co/IBIY3vMgPj
546605,@AppleSupport i haven’t been able to open any websites. what’s happening? https://t.co/uvTjVuv9mN,546604,@247107 It's important for you to be able to using Safari. Have you tried loading the pages while connected to a Wi-Fi network?
1998822,@60231 @454447 @AppleSupport It’s literally only when you type (eye) it’s so annoying!!,1998821,@591010 Let's take a closer look together. What's the model you have and which exact OS is installed? Please DM us both details: https://t.co/GDrqU22YpT
2783278,"@AppleSupport ical and notes refuse to sync from iMac to iPhone, they used to! And iCloud can't verify my name or password...nothing online is helping. Using OS 10.13.1 High Sierra - HELP!",2783277,"@777196 We'd like to get this working properly for you, Shelley. Send us a DM and we'll work together towards a solution. https://t.co/GDrqU22YpT"
561772,"@AppleSupport @116333

what's happening with ios 11 ?! Many problems.. My iPhone restart every 15 sec !!",561770,@251457 We're here to help. We want to get your iPhone back up and running properly. Take a look at this article in order to resolve this issue. https://t.co/osZOKKTalm
657692,"@276575 @115858 Siri is less accurate in low power mode confirmed? Or Apple stopped caring. It's day-month-year, like the civilized world for one... https://t.co/ntM5R75OLT",657691,@276574 We'd like to look into this with you. Send us a DM and we'll get started https://t.co/GDrqU22YpT
2404868,"@AppleSupport Model MGKM2J/A 
Version 11.11.1

The problems were with the space bar changing the keys from the letters to the number and punctuation, which is really really annoying. Also the punctuation that was on the English (Japan) letters keyboard were not , &amp; . but the Japanese 、&amp; 。",2404870,@691721 We'd like to explore some additional options on this. Please join us in DM where we can do so. https://t.co/GDrqU22YpT
2093755,@AppleSupport i️ why does this happen?,2093754,@618644 We want to help. Please DM us. https://t.co/GDrqU22YpT
300486,@AppleSupport My apple account still hasn't been reset – it's nearly been 5 weeks since I started the recovery process. How long do I have to wait?!,300487,"@187643 While the process can't be expedited, you may reach our Apple ID team here: https://t.co/UJm15vmMM2"
2237209,I updated my phone again and still see the boxes for emojis. Fix this shit ASAP!!! @AppleSupport,2237208,@513915 We'd like to gather some more information for better troubleshooting. Can you DM us the country you are located in? https://t.co/GDrqU22YpT
2119381,"@AppleSupport I️ did that... it’s still autocorrecting to the I️ symbol within apps like FB, Twitter and IG...",2119383,@624568 Please send us a DM so we may better assist you. https://t.co/GDrqU22YpT
1339720,@AppleSupport iOS 11.0.3 having problems on iPhone 5s.. glitching problems has happened to me and others with an iPhone se. https://t.co/0dFFr3AUZg,2626436,"@741841 We want to help you. DM us, and let us know what's going on exactly. We'll look into this. https://t.co/GDrqU2kzhr"
1605533,@AppleSupport FIX MY FUCKING PHONE WITH THIS DUMB ASS UPDATE I CANT SEE THE LETTER “I” NOW. IM NOT BUYING THE X SO FIX THIS NOW.,1605532,@492505 We'd like to offer some guidance with this. Check out these steps for help with what you're seeing: https://t.co/gKAEL4wRnw
489629,Am I the only one who’s Apple Music has completely crashed? @AppleSupport,489627,"@231613 Hey, can you clarify for us what you mean when you say Apple Music has crashed? Are you unable to open the Music app? Also, which device is this occurring on and what's the software version? We'll help you get back to enjoying your music."
2149099,Has anyone else's iphone gone completely awful because the new IPhone came out? @115858 sort it out,2149097,@631620 Help is here! What type of issues are you experiencing with your iPhone? What iOS version is currently installed?
629346,#IOS11 - what the heck?? what happened to my apps? @AppleSupport https://t.co/U19DGSfpiU,629345,@269094 We're here to help! When did this behavior begin? Have you tried restarting your device yet?
2057508,@AppleSupport 😂 can’t believe you came up with a tutorial about resetting the iPhone. It works for everything except screenshot sharing since Betas. 7Plus,2057509,@537557 We like to be sure that we're on the same page! DM us what version of iOS 11 you're running on your iPhone. https://t.co/GDrqU22YpT
274874,I updated my phone and it’s worse than before... Like come on bruh🤦🏾‍♂️  @115858,274873,@181668 We'd be happy to assist with any issues you're having. Could you please send us a DM with some details? https://t.co/GDrqU22YpT
1572372,@AppleSupport It’s not recognizing my i’s fix it Jesus 🤦🏼‍♂️🙌🏼,1572375,@484723 We'd like to help. Here is a helpful link. https://t.co/xU1AGHStV6
156009,And bugs in ios11.3 continues...... @115858 @AppleSupport https://t.co/Dy5QXIUFon,156008,@151816 We're here to assist. Please meet us in DM and we'll take a further look into together. https://t.co/GDrqU22YpT
2056916,You know when it is time to switch to Pixel (@136221). What the heck @AppleSupport! (Not July!) https://t.co/0GeumpPqTi,2056915,@608332 We’re here to address the issues you're experiencing. Let's team up in Direct Message using the link below to continue. https://t.co/GDrqU22YpT
4900,@AppleSupport @116860 I have and my battery life has become even worse,4902,@116861 Let's look into this further in DM. https://t.co/GDrqU22YpT
1229593,@AppleSupport #iTunes = slowest download speeds ever. Considering renting/buying from other providers since this keeps happening... https://t.co/dhVFjt3t1p,1229592,@408389 Download speeds vary based on your internet connection. Are you connected to Wi-Fi or cellular data?
2003251,@115858 @AppleSupport purchased my 5SE in March and already having issues with the new updates! #refund #buyback #freeupgrade #notcoolapple,2003250,"@592364 We want to help. Reach out to us via DM and let us know in detail what is occurring, then we can work together on this. https://t.co/GDrqU22YpT"
2286097,@AppleSupport Twitter continuously crashes when I type in Bangla using your or any 3rd party app. What's going on?,2286096,@216590 We’d like to learn more about what you’re experiencing. Please DM us which device and iOS version you’re using to begin. (Settings &gt; General &gt; About) https://t.co/GDrqU22YpT
2295050,"@115858 this bug affecting the letter “I” is absurd. Can we fix this, please?",2295049,"@666418 iOS 11.1.1 was recently released and it includes a fix for autocorrect issues. Be sure to back up your device prior to updating, and let us know if the issue persists afterwards. How to back up: https://t.co/4f8hwT5to6"
612954,@AppleSupport I updated my iPhone to the latest update but it still won’t work I’ve also done the keyboard replacement for it and it still doesn’t work.,2298652,@667239 We appreciate you reaching out. Which iPhone are you using? Does this happen with every app that uses the keyboard? Let us know via a DM. We’ll keep moving from there. https://t.co/GDrqU22YpT
2057079,@AppleSupport I need assistance ASAP,2057078,"@166883 We're here to help you, glad you reached out to us. We've received your DM and will meet up with you there. https://t.co/GDrqU22YpT"
1388857,@115858 @AppleSupport your latest update is killing my battery life... https://t.co/u0qH2bzOGR,1388856,@443095 We're here to help. Join us in a DM here: https://t.co/GDrqU22YpT
1218393,Yup. And it freezes constantly. Absolutely crap update. For 1st time ever I’m considering jumping ship to Samsung. Why @115858? Why? https://t.co/ESEstOJtyY,1218394,@405874 This isn't what we want to see with the update to iOS 11 on your iPhone. Could you join us in DM to take a closer look? https://t.co/GDrqU22YpT
2404844,@AppleSupport Which option under Auto check for updates in the App Store settings automatically downloads High Sierra?,2404843,"@240903 If you're using OS X El Capitan 10.11.5 or later, macOS High Sierra upgrade will download automatically in the background. Read more here, under ""Get High Sierra as an automatic download"" https://t.co/wF96g3puKu

Let us know if you have any questions."
1192255,@AppleSupport resimde ki gibi mesaj kısımlarına basıyorsun kişiye mesaj gönder yerine mesajlara gidiyor. 11.0.3 yükledim yine düzelmedi https://t.co/y9m6qg8was,1192253,@400222 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj
1639280,@AppleSupport Yes,1639282,@501248 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/qODbOsp4wz
661579,@AppleSupport My daughter has updated her IPad mini to iOS 11 and now is not starting not even with the hard rest. You have to give my daughter new IPad.,2621254,@740648 We can certainly help with your daughter's iPad.  What does the iPad currently show on the screen?
1376798,"Someone hacked into my Apple account, but Apple can’t answer the phone to help me! @AppleSupport",1376797,@440053 We're happy to help. Take a look here: https://t.co/ufbG3Gx5bq If you need more help reach us via DM. https://t.co/GDrqU22YpT
2952403,@AppleSupport #iMessages are not working on any device since yesterday,2952400,@815214 You’re in the right place for help. Are you able to send regular text messages through your carrier successfully? Let us know in DM and we'll dive into it there. Thanks. https://t.co/GDrqU22YpT
1971066,@115858 owner since ‘82. iOS 11 is the buggiest thing they ever released. Said. Done.,1971065,@583841 Hey there. What's going on with your iOS device? DM what version of iOS 11 you have installed. We'll meet you there to help. https://t.co/GDrqU2kzhr
1926649,"@applesupport 11.0.3 issues: battery life, screenshots blanks, and apps freezing or crashing.  Please fix",1926648,@573387 We'd like to look into this with you further. DM us using the link below. We'll work together from there. https://t.co/GDrqU22YpT
1671971,@AppleSupport My notifications aren’t showing up since I updated my phone. What’s happening @AppleSupport ?,1671973,"@508894 We can help. What version of iOS are you running? Also, what happens after you restart your device?"
922327,@AppleSupport @115858 why does my phone now autocorrect is to I.S every time???,922326,@338950 Hi there. We'd like to help with this. DM us and we'll take a closer look. https://t.co/GDrqU22YpT
1464337,@AppleSupport what has happened to my phone? Can’t keep it charged. #updatenightmare,1464336,@459888 We can help with batery life. Could you Direct Message us and let us know what country you're located in? https://t.co/GDrqU22YpT
1265224,"@116333 apple watch and siri on norwegian is messed upp and broken, i used to set reminders at a specific time, siri messes upp pm and am",1265223,@416262 We'd like to look into this. Send us a DM to continue. https://t.co/GDrqU22YpT
1405373,@AppleSupport 😏😏 https://t.co/7CBDfIuS7N,1406649,@446957 Here's more details of what Siri can translate: https://t.co/xdkXnEDhZR Provide feedback here: https://t.co/eTPVYVFyd8
2524423,@AppleSupport I have iOS 11.1.1 and it started happening yesterday.,2524425,@718865 Is this happening when the iPhone is on silent as well? Which apps are the notifications from? Please DM us. https://t.co/GDrqU22YpT
1742512,I️ want you to fix this nonsense @AppleSupport @115858 @115858,1742511,@525628 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
433139,Woke up this morning phone was at 100% (fully charged). reach wrk and phone now at 19%. @115858 what you doing?,433137,@218017 We know how important battery life is. Please click here to join us in DM. We'll continue there: https://t.co/GDrqU22YpT
2068566,@AppleSupport @115858 feeling really annoyed as just told that home button cannot be repaired on an iPad as sealed - is this true?,2068565,@298650 We'd like to look into this with you. DM us details on the issues with your iPad's Home button and we'll continue support. https://t.co/GDrqU22YpT
291401,@115858 What’s with all the whack iPhone updates? 11.0.2 sucks too. Still bugs.,291399,@185382 This is not the experience we want to hear. Can you provide us details of what you're experiencing?
1143482,"@115858 my iPhone8 just deleted 2,000 photos and all of my videos from my phone out of nowhere. I have 35 gigs of space open. WTF? #help 👎🏼",1143481,@389129 That's not what we want to hear about your photo library! Let's start by confirming if you use iCloud https://t.co/8YUslsnsM5
1481902,Does anybody know why I️ have auto correct turning my letters into a question mark? @AppleSupport https://t.co/Se46xDtEGs,1481901,@464090 We're here to help. Please DM us which iOS software version you are using and we'll go from there. https://t.co/GDrqU22YpT
34707,@AppleSupport there is one from a little while back that would have most of the notes data,34709,@123528 Restoring a backup with that data would be the only way to recover that data. You can see how here: https://t.co/OZqPAHfBRU
611265,"Dear @116333, my #macpro won't wake up from sleep after #highsierra #update. I searched the web for a while and recognized: i'm not alone… I guess: the @115858 #ceo might have the same problem with your top of the line mac pro. Do you have a solution? https://t.co/pVoyhze3gC",611263,@265334 We'd like to look at what's going on with your MacBook Pro. DM us and we'll get started. https://t.co/GDrqU22YpT
2517061,"@AppleSupport All location based services, checkboxes, etc. turned off, yet still get map dialog when clicking on address in Safari edit box. 🤬 https://t.co/Y7QRxURamJ",2517060,"@717004 Let's take a look in to this together! Let us know via DM which Mac this is on and which version of the macOS is currently installed, then we can take a look together from there. https://t.co/GDrqU2kzhr"
